state,city,region_id,region_name,school_count,program_count,avg_student_size,avg_in_state_tuition,avg_out_of_state_tuition,avg_cost_of_attendance,avg_net_price
NJ,Newark,2,Mid East,5,130,7077.72,15820.27,30389.81,29007.07,14598.41
NJ,Newton,2,Mid East,1,27,2055.0,5544.0,9024.0,14375.0,7054.0
NJ,North Brunswick,2,Mid East,1,1,1316.0,20462.0,20462.0,41740.0,36438.0
NJ,North Plainfield,2,Mid East,2,2,115.0,9850.0,9850.0,15300.0,13090.0
NJ,Nutley,2,Mid East,2,12,456.0,14846.0,14846.0,22900.0,17537.0
NJ,Ocean,2,Mid East,1,4,162.0,,,,
NJ,Paramus,2,Mid East,2,44,9952.55,4757.0,9005.0,15317.0,11332.77
NJ,Paterson,2,Mid East,2,50,4235.3,5580.0,9690.0,14717.0,8857.49
NJ,Perth Amboy,2,Mid East,1,1,133.0,,,,37693.0
NJ,Piscataway,2,Mid East,2,18,519.15,13920.0,13920.0,,40225.0
NJ,Plainfield,2,Mid East,1,2,572.0,24916.0,31336.0,39193.0,33035.0
NJ,Princeton,2,Mid East,2,46,5579.0,59710.0,59710.0,80440.0,10555.0
NJ,Ramsey,2,Mid East,1,5,929.0,17028.0,17028.0,33887.0,28162.0
NJ,Randolph,2,Mid East,1,45,5315.0,6210.0,14310.0,14629.0,9259.0
NJ,Scotch Plains,2,Mid East,1,4,60.0,,,,8325.0
NJ,Sewell,2,Mid East,1,48,4424.0,4980.0,5820.0,14302.0,10818.0
NJ,Somerset,2,Mid East,1,4,274.0,,,,16629.0
NJ,South Hackensack,2,Mid East,1,2,31.0,,,,13686.0
NJ,South Orange,2,Mid East,1,71,5924.0,51370.0,51370.0,64996.0,28921.0
NJ,South Plainfield,2,Mid East,2,4,304.75,,,,31211.5
NJ,Succasunna,2,Mid East,1,1,94.0,,,,30484.0
NJ,Teaneck,2,Mid East,1,72,2578.0,35822.0,35822.0,47791.0,15266.0
NJ,Teterboro,2,Mid East,1,2,4089.0,,,,28490.0
NJ,Toms River,2,Mid East,3,61,3682.01,4690.0,6850.0,16424.0,10918.11
NJ,Trenton,2,Mid East,3,42,6535.54,6638.0,8598.0,,
NJ,Turnersville,2,Mid East,1,4,33.0,,,,10692.0
NJ,Union,2,Mid East,5,65,9883.02,13402.41,20965.48,24840.2,12319.59
NJ,Union City,2,Mid East,1,2,293.0,,,,13423.0
NJ,Vineland,2,Mid East,1,44,2077.0,4980.0,5820.0,12920.0,6549.0
NJ,Voorhees,2,Mid East,2,2,208.5,,,,14738.5
NJ,Washington,2,Mid East,1,30,867.0,5310.0,5910.0,10510.0,3550.0
NJ,Wayne,2,Mid East,3,64,5751.04,15150.0,24464.0,26555.0,18330.74
NJ,West  Atlantic City,2,Mid East,1,2,273.0,,,,28754.0
NJ,West Long Branch,2,Mid East,1,55,3831.0,44850.0,44850.0,60113.0,31650.0
NJ,West New York,2,Mid East,1,1,229.0,,,,
NJ,West Windsor,2,Mid East,1,47,5169.0,5082.0,8942.0,12337.0,5342.0
NJ,Westampton,2,Mid East,1,11,112.0,,,,
NJ,Woodland Park,2,Mid East,1,24,1798.0,28600.0,28600.0,38702.0,20549.0
NM,Alamogordo,6,Southwest,1,30,569.0,2616.0,6072.0,13482.0,5789.0
NM,Albuquerque,6,Southwest,10,158,14106.31,5704.09,19141.54,17293.98,13812.92
NM,Carlsbad,6,Southwest,1,37,426.0,1176.0,4008.0,11794.0,4821.0
NM,Clovis,6,Southwest,1,33,1221.0,1472.0,3224.0,10066.0,3318.0
NM,Crownpoint,6,Southwest,1,40,1134.0,4250.0,4250.0,11945.0,3307.0
NM,Espanola,6,Southwest,1,43,859.0,6400.0,14328.0,17529.0,5216.0
NM,Farmington,6,Southwest,1,57,4228.0,1790.0,4985.0,13178.0,4526.0
NM,Gallup,6,Southwest,1,33,891.0,2575.0,4843.0,11378.0,5467.0
NM,Grants,6,Southwest,1,34,351.0,2136.0,4272.0,15593.0,7729.0
NM,Hobbs,6,Southwest,2,50,1033.66,10417.68,10762.53,21658.04,14411.29
NM,LAS CRUCES,6,Southwest,1,1,538.0,,,,20874.0
NM,Las Cruces,6,Southwest,4,141,9751.24,6609.61,20279.83,18715.89,6192.06
NM,Las Vegas,6,Southwest,2,61,1084.17,4638.75,8229.52,16935.86,11068.02
NM,Los Alamos,6,Southwest,1,21,238.0,2214.0,5686.0,15550.0,10050.0
NM,Los Lunas,6,Southwest,1,28,505.0,1878.0,5130.0,14710.0,9014.0
NM,Portales,6,Southwest,1,78,3186.0,6863.0,8843.0,18503.0,6199.0
NM,Ranchos de Taos,6,Southwest,1,25,355.0,2004.0,5004.0,16135.0,10385.0
NM,Rio Rancho,6,Southwest,1,1,0.0,,,,
NM,Roswell,6,Southwest,2,40,1294.98,2339.05,5763.82,12337.04,4180.04
NM,Ruidoso,6,Southwest,1,26,409.0,1372.0,2644.0,11194.0,4230.0
NM,Santa Fe,6,Southwest,5,78,1877.65,3714.9,6053.87,18037.62,10193.84
NM,Silver City,6,Southwest,1,49,1935.0,7868.0,14354.0,21649.0,7912.0
NM,Socorro,6,Southwest,1,30,1122.0,9058.0,26312.0,22872.0,8265.0
NM,Tucumcari,6,Southwest,1,25,357.0,2136.0,3408.0,15589.0,10078.0
NV,Carson City,8,Far West,2,39,1930.98,3920.0,12019.0,19595.0,12428.88
NV,Elko,8,Far West,1,42,1855.0,3855.0,13448.0,12010.0,7523.0
NV,Henderson,8,Far West,4,40,1671.63,10411.64,19372.27,23035.0,13208.0
NV,Las Vegas,8,Far West,23,156,21377.85,7843.04,20916.01,18012.88,11321.27
NV,Reno,8,Far West,6,148,12079.08,6786.45,20400.19,21370.68,12834.81
NV,Sparks,8,Far West,1,4,166.0,,,,26286.0
NY,Albany,2,Mid East,12,151,8533.33,18930.66,29847.78,34776.33,19807.04
NY,Alfred,2,Mid East,2,91,2591.08,22224.49,26459.45,37286.1,18066.52
NY,Amherst,2,Mid East,1,41,1761.0,33724.0,33724.0,44232.0,18244.0
NY,Amityville,2,Mid East,1,2,53.0,19200.0,19200.0,30201.0,21392.0
NY,Angola,2,Mid East,1,1,31.0,,,,13555.0
NY,Annandale-On-Hudson,2,Mid East,1,35,2280.0,63612.0,63612.0,81661.0,31771.0
NY,Ardsley,2,Mid East,1,3,35.0,,,,16352.0
NY,Astoria,2,Mid East,2,2,89.5,19400.0,19400.0,,18439.0
NY,Auburn,2,Mid East,2,36,1091.85,6797.27,11682.73,15099.46,8546.88
NY,Aurora,2,Mid East,1,28,355.0,35166.0,35166.0,51012.0,22921.0
NY,Batavia,2,Mid East,2,44,1900.31,5800.0,6400.0,15432.0,8471.93
NY,Bayside,2,Mid East,1,40,8803.0,5210.0,8090.0,11882.0,4620.0
NY,Bethpage,2,Mid East,1,1,149.0,,,,13510.0
NY,Binghamton,2,Mid East,1,57,3203.0,7470.0,12942.0,15541.0,8035.0
NY,Brockport,2,Mid East,1,67,5381.0,8678.0,15748.0,25635.0,15844.0
NY,Bronx,2,Mid East,10,157,8150.58,34112.85,36345.18,44643.62,22174.97
NY,Bronxville,2,Mid East,1,10,1468.0,63678.0,63678.0,79320.0,21132.0
NY,Brooklyn,2,Mid East,49,161,5706.79,17842.19,21641.57,25973.13,12692.33
NY,Brookville,2,Mid East,1,112,5478.0,41642.0,41642.0,52419.0,23901.0
NY,Buffalo,2,Mid East,9,206,10417.61,15456.5,26111.91,28828.63,17207.92
NY,Canandaigua,2,Mid East,1,55,2900.0,6138.0,8250.0,19411.0,14186.0
NY,Canton,2,Mid East,2,84,2529.63,27259.53,30464.05,42182.08,20237.54
NY,Cheektowaga,2,Mid East,1,1,78.0,,,,16087.0
NY,Chester,2,Mid East,1,2,249.0,14000.0,14000.0,22800.0,5823.0
NY,Chestnut Ridge,2,Mid East,1,1,22.0,11000.0,11000.0,30590.0,24711.0
NY,Clinton,2,Mid East,1,37,2045.0,65740.0,65740.0,80380.0,28314.0
NY,Cobleskill,2,Mid East,1,48,1776.0,8676.0,18586.0,27108.0,17980.0
NY,College Point,2,Mid East,1,1,182.0,,,,37725.0
NY,Copiague,2,Mid East,1,2,236.0,,,,18341.0
NY,Corning,2,Mid East,1,46,1249.0,5966.0,9230.0,13917.0,8488.0
NY,Cortland,2,Mid East,1,52,5896.0,8815.0,18725.0,26413.0,19951.0
NY,Delhi,2,Mid East,1,49,2597.0,8710.0,12480.0,26285.0,17387.0
NY,Dix Hills,2,Mid East,1,9,533.0,29950.0,29950.0,40792.0,20799.0
NY,Dobbs Ferry,2,Mid East,1,55,5539.0,22106.0,22106.0,32391.0,15770.0
NY,Dryden,2,Mid East,1,48,1456.0,6946.0,12831.0,19349.0,12851.0
NY,East Syracuse,2,Mid East,1,2,179.0,19228.0,19228.0,26409.0,22322.0
NY,Elmira,2,Mid East,3,44,526.83,37932.0,37932.0,50783.0,23496.85
NY,Endicott,2,Mid East,1,1,88.0,,,,16480.0
NY,Far Rockaway,2,Mid East,3,1,128.4,10178.0,10178.0,21312.5,7693.75
NY,Farmingdale,2,Mid East,1,48,9117.0,8576.0,18486.0,17146.0,9173.0
NY,Flushing,2,Mid East,6,22,571.03,19351.61,19351.61,31909.68,22361.92
NY,Forest Hills,2,Mid East,2,9,780.87,15450.0,15450.0,25190.0,18193.0
NY,Fredonia,2,Mid East,1,69,2860.0,8771.0,19191.0,25331.0,15644.0
NY,Garden City,2,Mid East,2,99,7476.77,30165.48,32590.34,39242.09,18894.4
NY,Geneseo,2,Mid East,1,35,3855.0,8966.0,19206.0,26461.0,18021.0
NY,Geneva,2,Mid East,3,44,1374.4,55689.33,55689.33,72139.26,28890.36
NY,Glen Cove,2,Mid East,1,1,105.0,61060.0,61060.0,78140.0,19077.0
NY,Greenfield Park,2,Mid East,1,1,57.0,8600.0,8600.0,14550.0,7784.0
NY,Hamburg,2,Mid East,1,25,922.0,32150.0,32150.0,40002.0,22100.0
NY,Hamilton,2,Mid East,1,45,3122.0,67024.0,67024.0,83650.0,29107.0
NY,Hauppauge,2,Mid East,1,1,119.0,,,,23106.0
NY,Hempstead,2,Mid East,4,111,5964.61,55450.0,55450.0,68298.0,34990.06
NY,Herkimer,2,Mid East,2,49,1125.02,5776.0,5776.0,17648.0,10623.63
NY,Hicksville,2,Mid East,1,1,388.0,20230.0,20230.0,46071.0,40172.0
NY,Houghton,2,Mid East,1,38,867.0,17290.0,17290.0,29287.0,21148.0
NY,Hudson,2,Mid East,1,18,900.0,5904.0,11160.0,12441.0,5576.0
NY,Hudson Falls,2,Mid East,1,1,37.0,,,,16995.0
NY,Hyde Park,2,Mid East,1,3,2988.0,38410.0,38410.0,54106.0,31864.0
NY,Islandia,2,Mid East,2,4,295.75,,,,34330.0
NY,Ithaca,2,Mid East,2,141,13716.6,63045.15,63045.15,79934.17,32457.26
NY,Jamaica,2,Mid East,3,49,4093.97,7358.0,15308.0,13686.0,6586.89
NY,Jamestown,2,Mid East,2,44,1542.93,7256.38,12133.62,17534.52,9323.38
NY,Johnstown,2,Mid East,1,32,953.0,6054.0,6654.0,14219.0,7803.0
NY,Keuka Park,2,Mid East,1,26,920.0,38000.0,38000.0,53506.0,25989.0
NY,Kew Gardens,2,Mid East,1,1,84.0,19200.0,19200.0,21870.0,11613.0
NY,Kings Point,0,Unknown,1,3,947.0,945.0,945.0,9547.0,7506.0
NY,Latham,2,Mid East,1,1,157.0,,,,10505.0
NY,Lawrence,2,Mid East,1,2,147.0,11700.0,11700.0,16500.0,11600.0
NY,Levittown,2,Mid East,2,9,942.78,,,,24853.56
NY,Lima,2,Mid East,1,3,94.0,10480.0,10480.0,19182.0,9641.0
NY,Liverpool,2,Mid East,2,25,406.0,19310.0,19310.0,21955.0,12323.57
NY,Loch Sheldrake,2,Mid East,1,40,916.0,6288.0,11760.0,16693.0,9263.0
NY,Lockport,2,Mid East,1,1,0.0,,,,
NY,Long Beach,2,Mid East,1,1,161.0,10290.0,10290.0,18300.0,6253.0
NY,Long Island City,2,Mid East,5,55,8362.1,5218.0,8098.0,13167.0,7992.24
NY,Loudonville,2,Mid East,1,47,3447.0,44405.0,44405.0,62329.0,32697.0
NY,Manhasset,2,Mid East,1,1,,,,,
NY,Mattydale,2,Mid East,1,1,145.0,,,,15244.0
NY,Mexico,2,Mid East,1,4,21.0,,,,14487.0
NY,Middletown,2,Mid East,1,32,3822.0,6382.0,12046.0,14396.0,7442.0
NY,Mineola,2,Mid East,1,1,7.0,,,,
NY,Monroe,2,Mid East,2,3,1099.67,12333.33,12333.33,18350.67,7176.33
NY,Monsey,2,Mid East,10,4,259.05,11378.95,11378.95,19457.62,8161.38
NY,Morrisville,2,Mid East,1,55,1860.0,8769.0,19189.0,26031.0,17393.0
NY,Mount Vernon,2,Mid East,2,2,95.0,,,,16055.0
NY,Nanuet,2,Mid East,1,1,328.0,,,,18206.0
NY,New Paltz,2,Mid East,1,57,6022.0,8524.0,18434.0,27034.0,18481.0
NY,New Rochelle,2,Mid East,1,48,2731.0,45880.0,45880.0,57336.0,27951.0
NY,New Windsor,2,Mid East,1,1,43.0,10550.0,10550.0,19280.0,11537.0
NY,New York,2,Mid East,70,248,10963.72,37822.67,40419.49,57402.64,25217.84
NY,New York City,2,Mid East,1,1,71.0,18400.0,18400.0,39556.0,33096.0
NY,Newark,2,Mid East,1,2,77.0,,,,22512.0
NY,Newburgh,2,Mid East,2,24,1230.62,41370.0,41370.0,51810.0,23756.78
NY,Niagara University,2,Mid East,1,50,2713.0,38135.0,38135.0,50174.0,18740.0
NY,Northport,2,Mid East,1,5,274.0,,,,
NY,Norwich,2,Mid East,1,1,34.0,,,,16331.0
NY,Oakdale,2,Mid East,1,1,31.0,,,,8762.0
NY,Old Westbury,2,Mid East,2,93,3536.19,31913.74,35341.73,41970.88,16970.04
NY,Olean,2,Mid East,1,2,23.0,,,,
NY,Oneonta,2,Mid East,3,66,3521.39,23776.03,30655.25,40634.46,22422.35
NY,Orangeburg,2,Mid East,1,28,1083.0,33060.0,33060.0,48001.0,26187.0
NY,Orchard Park,2,Mid East,1,16,7847.0,15891.0,15891.0,20558.0,14642.0
NY,Ossining,2,Mid East,1,1,206.0,12800.0,12800.0,16625.0,3074.0
NY,Oswego,2,Mid East,1,78,5618.0,8769.0,18679.0,27155.0,17231.0
NY,Paul Smiths,2,Mid East,1,20,582.0,32049.0,32049.0,50865.0,24583.0
NY,Peekskill,2,Mid East,2,3,76.67,10150.0,10150.0,,18627.0
NY,Plattsburgh,2,Mid East,4,102,2516.88,8323.28,15537.18,24204.43,14345.44
NY,Potsdam,2,Mid East,2,80,2246.37,37915.23,41947.57,55307.84,24769.21
NY,Pottersville,2,Mid East,2,4,153.86,16642.86,16642.86,21968.57,13985.86
NY,Poughkeepsie,2,Mid East,4,89,3831.09,40306.61,41733.64,55287.93,30005.48
NY,Purchase,2,Mid East,2,59,2082.11,27740.82,32174.24,43517.32,22811.08
NY,Queens,2,Mid East,2,103,11167.6,31818.61,35234.39,41183.68,17036.27
NY,Queensbury,2,Mid East,1,26,1959.0,6528.0,9192.0,16664.0,10363.0
NY,Rego Park,2,Mid East,2,8,443.4,17556.0,17556.0,38134.0,13974.0
NY,Riverdale,2,Mid East,2,57,2893.24,50344.51,50344.51,62537.0,26881.0
NY,Riverhead,2,Mid East,1,1,9.0,,,,7999.0
NY,Rochester,2,Mid East,16,196,6966.04,44941.68,45721.22,58978.76,25124.85
NY,Rockville Centre,2,Mid East,1,40,3185.0,37840.0,37840.0,48251.0,26870.0
NY,Saint Bonaventure,2,Mid East,1,51,1892.0,40150.0,40150.0,55265.0,27151.0
NY,Sanborn,2,Mid East,1,83,2859.0,6726.0,11862.0,13545.0,7222.0
NY,Saranac Lake,2,Mid East,1,23,762.0,6562.0,13734.0,17964.0,11690.0
NY,Saratoga Springs,2,Mid East,2,76,5835.45,23842.21,30953.21,36203.85,17765.76
NY,Sayville,2,Mid East,1,2,275.0,,,,23478.0
NY,Schenectady,2,Mid East,5,95,1668.05,28083.55,29781.5,38267.26,16810.6
NY,Selden,2,Mid East,1,56,14134.0,6440.0,12080.0,11626.0,4882.0
NY,Seneca Falls,2,Mid East,1,5,,,,,
NY,South Fallsburg,2,Mid East,1,1,176.0,10880.0,10880.0,22100.0,9683.0
NY,Sparkill,2,Mid East,1,36,1009.0,37720.0,37720.0,51685.0,21344.0
NY,Spring Valley,2,Mid East,1,1,679.0,12300.0,12300.0,19351.0,4843.0
NY,Staten Island,2,Mid East,6,85,6382.15,22311.9,27404.05,31041.5,13433.92
NY,Stone Ridge,2,Mid East,1,33,1265.0,6376.0,11656.0,12927.0,4586.0
NY,Stony Brook,2,Mid East,1,102,17420.0,10560.0,30350.0,29174.0,18430.0
NY,Suffern,2,Mid East,2,61,4121.46,6493.68,11935.65,15073.67,8608.52
NY,Syosset,2,Mid East,1,3,32.0,14235.0,14235.0,46556.0,42908.0
NY,Syracuse,2,Mid East,6,180,9669.92,44788.88,46846.2,60056.97,30526.73
NY,Throggs Neck,2,Mid East,1,13,1242.0,8540.0,18450.0,28880.0,21781.0
NY,Tonawanda,2,Mid East,1,1,139.0,,,,16391.0
NY,Troy,2,Mid East,4,139,5074.16,37237.29,39006.89,50631.37,21991.82
NY,Utica,2,Mid East,4,108,2433.78,12807.14,17364.11,24897.27,14469.52
NY,Valhalla,2,Mid East,2,71,7788.0,5696.0,12486.0,15172.0,9301.0
NY,Verona,2,Mid East,1,1,88.0,,,,24085.0
NY,Vestal,2,Mid East,1,80,14401.0,10363.0,29453.0,29657.0,21364.0
NY,Watertown,2,Mid East,2,33,1488.91,6332.61,6332.61,17874.0,11012.0
NY,West  Point,0,Unknown,1,48,4439.0,,,,
NY,West Nyack,2,Mid East,1,1,29.0,,,,35207.0
NY,West Seneca,2,Mid East,2,10,291.58,,,,11804.42
NY,White Plains,2,Mid East,3,14,629.0,24705.0,24705.0,30087.0,15401.64
NY,Whitestone,2,Mid East,1,2,793.0,,,,32648.0
NY,Williamsville,2,Mid East,2,2,33.5,,,,23312.0
NY,Yonkers,2,Mid East,2,2,112.0,,,,
NY,white plains,2,Mid East,1,1,164.0,,,,16317.0
OH,Ada,3,Great Lakes,1,57,2386.0,37800.0,37800.0,52484.0,25727.0
OH,Akron,3,Great Lakes,3,146,9278.04,12844.44,16959.56,24703.76,15351.54
OH,Alliance,3,Great Lakes,2,60,1742.03,35400.0,35400.0,46890.0,22370.53
OH,Archbold,3,Great Lakes,2,62,1002.95,4578.0,8930.0,17668.0,13696.0
OH,Ashland,3,Great Lakes,2,80,2039.05,28910.0,28910.0,40519.0,21345.81
OH,Ashtabula,3,Great Lakes,1,26,1314.0,7272.0,16744.0,15897.0,10753.0
OH,Athens,3,Great Lakes,1,144,18456.0,13746.0,24114.0,28529.0,20413.0
OH,Batavia,3,Great Lakes,1,38,2606.0,6554.0,13786.0,14280.0,9457.0
OH,Beachwood,3,Great Lakes,1,1,31.0,,,,
OH,Berea,3,Great Lakes,1,72,2775.0,37938.0,37938.0,54200.0,27654.0
OH,Bethel,3,Great Lakes,1,7,59.0,,,,
OH,Blue Ash,3,Great Lakes,1,34,4104.0,6992.0,15790.0,13881.0,9219.0
OH,Bluffton,3,Great Lakes,1,50,595.0,36298.0,36298.0,50579.0,17430.0
OH,Boardman,3,Great Lakes,1,2,131.0,,,,14006.0
OH,Bowling Green,3,Great Lakes,1,123,12255.0,14081.0,22070.0,29238.0,20918.0
OH,Brecksville,3,Great Lakes,2,21,95.23,16699.0,16699.0,24972.0,20637.42
OH,Bridgeport,3,Great Lakes,1,1,84.0,,,,13208.0
OH,Brunswick,3,Great Lakes,1,1,81.0,,,,19617.0
OH,Burton,3,Great Lakes,1,17,1547.0,7272.0,16744.0,15225.0,10964.0
OH,CANAL WINCHESTER,3,Great Lakes,1,1,50.0,,,,17117.0
OH,Canal Winchester,3,Great Lakes,1,10,352.0,9892.0,9892.0,30234.0,25886.0
OH,Canfield,3,Great Lakes,1,8,74.0,,,,23248.0
OH,Canton,3,Great Lakes,5,62,642.14,34445.56,34445.56,45935.01,23172.7
OH,Cedarville,3,Great Lakes,1,64,3815.0,36078.0,36078.0,46994.0,25022.0
OH,Celina,3,Great Lakes,1,23,984.0,7504.0,16922.0,17116.0,12603.0
OH,Centerville,3,Great Lakes,1,18,460.0,14023.0,14023.0,31120.0,24335.0
OH,Chesapeake,3,Great Lakes,1,16,427.0,,,,7995.0
OH,Chillicothe,3,Great Lakes,2,113,716.03,6178.0,9170.0,10876.0,6483.0
OH,Cincinnati,3,Great Lakes,20,223,17622.56,20318.18,30638.5,33712.66,21782.89
OH,Circleville,3,Great Lakes,1,30,816.0,23700.0,23700.0,33472.0,21607.0
OH,Cleveland,3,Great Lakes,11,193,7335.98,33551.79,36074.45,47262.44,23642.71
OH,Cleveland Heights,3,Great Lakes,1,18,100.0,10479.0,10479.0,,
OH,Columbus,3,Great Lakes,21,227,25597.34,16456.31,30384.85,30914.25,18415.17
OH,Concord Twp,3,Great Lakes,1,11,234.0,,,,6969.0
OH,Cuyahoga Falls,3,Great Lakes,1,16,489.0,14050.0,14050.0,32568.0,26023.0
OH,Dayton,3,Great Lakes,9,184,8407.99,18726.26,24299.07,30613.25,16885.58
OH,Defiance,3,Great Lakes,1,33,454.0,38778.0,38778.0,49447.0,23722.0
OH,Delaware,3,Great Lakes,2,64,1450.0,52357.0,52357.0,66399.0,21619.0
OH,East Liverpool,3,Great Lakes,2,19,494.1,9964.34,15843.52,18054.79,13076.62
OH,Eastlake,3,Great Lakes,1,4,140.0,15600.0,15600.0,21888.0,15670.0
OH,Elyria,3,Great Lakes,2,69,5240.08,4135.0,8730.0,9915.0,5059.19
OH,Englewood,3,Great Lakes,1,14,84.0,,,,
OH,Fairborn,3,Great Lakes,1,3,106.0,,,,23722.0
OH,Fairfield,3,Great Lakes,1,1,89.0,,,,14596.0
OH,Findlay,3,Great Lakes,2,72,2240.0,39646.0,39646.0,52096.0,23731.0
OH,Fremont,3,Great Lakes,2,58,1079.22,5660.0,10316.0,16522.0,11691.0
OH,Gambier,3,Great Lakes,1,33,1753.0,69330.0,69330.0,83800.0,29383.0
OH,Granville,3,Great Lakes,1,42,2398.0,64000.0,64000.0,76900.0,38111.0
OH,Groveport,3,Great Lakes,1,9,84.0,,,,13731.0
OH,Hamilton,3,Great Lakes,1,27,2025.0,7278.0,18847.0,16692.0,13346.0
OH,Heath,3,Great Lakes,1,1,92.0,,,,14660.0
OH,Hillsboro,3,Great Lakes,1,31,751.0,5687.0,10368.0,15715.0,10918.0
OH,Hiram,3,Great Lakes,1,46,731.0,26265.0,26265.0,38952.0,20088.0
OH,Huber Heights,3,Great Lakes,1,5,39.0,24493.0,24493.0,40476.0,38315.0
OH,Huron,3,Great Lakes,1,24,1134.0,6206.0,13895.0,21387.0,17791.0
OH,Independence,3,Great Lakes,1,1,56.0,,,,20675.0
OH,Ironton,3,Great Lakes,1,103,461.0,6178.0,9170.0,10397.0,5328.0
OH,Irwin,3,Great Lakes,1,1,84.0,9418.0,9418.0,19718.0,8173.0
OH,Jefferson,3,Great Lakes,1,13,161.0,,,,9872.0
OH,Kent,3,Great Lakes,1,136,19134.0,12846.0,22316.0,29345.0,19614.0
OH,Kettering,3,Great Lakes,2,8,488.54,17960.62,17960.62,29283.62,18164.15
OH,Kirtland,3,Great Lakes,1,52,3143.0,3872.0,9235.0,11495.0,7557.0
OH,Lakewood,3,Great Lakes,1,4,0.0,22500.0,22500.0,,
OH,Lancaster,3,Great Lakes,1,103,657.0,6178.0,9170.0,10267.0,6133.0
OH,Lebanon,3,Great Lakes,1,17,206.0,,,,21082.0
OH,Lima,3,Great Lakes,5,59,1556.13,7748.22,13259.84,17540.58,12864.17
OH,Lisbon,3,Great Lakes,1,5,114.0,,,,11517.0
OH,Lorain,3,Great Lakes,1,1,41.0,,,,4464.0
OH,Lucasville,3,Great Lakes,1,16,125.0,,,,21355.0
OH,Mansfield,3,Great Lakes,3,53,967.15,5421.91,13556.96,11526.35,6804.69
OH,Marietta,3,Great Lakes,3,81,883.96,20319.07,20331.92,31577.04,13308.09
OH,Marion,3,Great Lakes,3,42,1167.95,6899.71,14735.29,12815.95,6922.81
OH,Maumee,3,Great Lakes,2,35,505.25,16476.62,16476.62,25175.25,19925.5
OH,Mayfield Hts,3,Great Lakes,1,1,213.0,,,,12899.0
OH,Medina,3,Great Lakes,2,6,58.17,,,,13205.5
OH,Mentor,3,Great Lakes,1,1,118.0,,,,16567.0
OH,Miamisburg,3,Great Lakes,1,1,60.0,,,,14478.0
OH,Middleburg Heights,3,Great Lakes,1,11,230.0,,,,13043.0
OH,Middletown,3,Great Lakes,1,25,871.0,7278.0,18847.0,16559.0,13824.0
OH,Milan,3,Great Lakes,1,14,375.0,,,,
OH,Monroe,3,Great Lakes,1,12,483.0,,,,
OH,Mount Vernon,3,Great Lakes,2,65,1083.35,35524.0,35524.0,48975.0,21812.0
OH,Nelsonville,3,Great Lakes,2,52,1456.94,5300.0,9810.0,17575.0,13362.0
OH,New Concord,3,Great Lakes,1,61,1407.0,31440.0,31440.0,44615.0,20204.0
OH,New Philadelphia,3,Great Lakes,2,34,1171.3,7272.0,16744.0,16391.0,11042.79
OH,Newark,3,Great Lakes,3,49,1324.45,5877.09,12772.73,15531.45,10936.64
OH,Niles,3,Great Lakes,4,11,151.0,11060.0,11060.0,20701.0,15748.6
OH,North Canton,3,Great Lakes,3,111,4009.62,14518.49,17333.93,22706.94,11458.12
OH,Norwalk,3,Great Lakes,1,1,179.0,,,,22462.0
OH,Norwood,3,Great Lakes,1,2,67.0,,,,24776.0
OH,Oberlin,3,Great Lakes,2,45,2486.0,64646.0,64646.0,84230.0,34724.57
OH,Ontario,3,Great Lakes,2,3,30.0,,,,19790.33
OH,Orrville,3,Great Lakes,1,7,489.0,7699.0,14372.0,16603.0,9717.0
OH,Oxford,3,Great Lakes,1,110,16361.0,17809.0,40025.0,37218.0,27662.0
OH,Painesville,3,Great Lakes,1,34,678.0,36032.0,36032.0,48278.0,21296.0
OH,Parma,3,Great Lakes,1,13,522.0,19542.0,19542.0,23695.0,14325.0
OH,Pepper Pike,3,Great Lakes,1,43,630.0,37860.0,37860.0,49537.0,18027.0
OH,Perrysburg,3,Great Lakes,4,77,3905.05,5750.0,10262.0,14019.0,10494.65
OH,Piketon,3,Great Lakes,1,4,38.0,,,,
OH,Piqua,3,Great Lakes,2,45,1386.25,4379.0,8106.0,14142.0,9169.83
OH,Portsmouth,3,Great Lakes,2,52,2271.56,9622.0,16157.0,22190.0,15420.49
OH,Rio Grande,3,Great Lakes,2,60,728.79,20560.0,20560.0,33032.0,27742.55
OH,Rootstown,3,Great Lakes,1,5,,,,,
OH,Saint Clairsville,3,Great Lakes,1,97,305.0,6178.0,9170.0,10263.0,4503.0
OH,Salem,3,Great Lakes,3,26,785.61,7138.87,13939.28,14941.82,10755.07
OH,Sandusky,3,Great Lakes,3,18,45.87,9385.0,9385.0,34459.0,28674.0
OH,Sheffield Village,3,Great Lakes,1,20,165.0,9385.0,9385.0,26223.0,21181.0
OH,Shelby,3,Great Lakes,1,4,68.0,,,,
OH,Smithville,3,Great Lakes,1,14,90.0,,,,30453.0
OH,South Point,3,Great Lakes,2,2,14.6,9100.0,9100.0,,30807.0
OH,Springfield,3,Great Lakes,2,84,2421.36,19638.16,21868.11,29809.85,12762.85
OH,St Clairsville,3,Great Lakes,1,35,484.0,4815.0,7525.0,10553.0,5919.0
OH,Steubenville,3,Great Lakes,3,63,7683.96,19047.56,19924.01,26448.27,14531.81
OH,Strongsville,3,Great Lakes,1,1,139.0,,,,18142.0
OH,Sylvania,3,Great Lakes,3,33,728.21,28930.0,28930.0,42796.0,22167.5
OH,Tiffin,3,Great Lakes,3,71,1545.58,32842.89,32842.89,45687.38,22899.46
